filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
_DSC7905.JPG,1.000000,0.810387,2.925968,-1,1,raw=2.926 < min_raw=3.100 (cut penalty applied? True),1,275
_DSC7906.JPG,1.000000,0.756576,2.791440,-1,1,raw=2.791 < min_raw=3.100 (cut penalty applied? True),1,276
_DSC7907.JPG,1.000000,0.718696,2.696740,-1,1,raw=2.697 < min_raw=3.100 (cut penalty applied? True),1,276
_DSC7908.JPG,1.000000,0.808214,2.920535,-1,1,raw=2.921 < min_raw=3.100 (cut penalty applied? True),1,276
_DSC7909.JPG,1.000000,0.657314,2.543285,-1,1,raw=2.543 < min_raw=3.100 (cut penalty applied? True),2,277
_DSC7910.JPG,1.000000,0.654980,2.537451,-1,1,raw=2.537 < min_raw=3.100 (cut penalty applied? True),1,277
_DSC7911.JPG,1.000000,0.779307,2.848266,-1,1,raw=2.848 < min_raw=3.100 (cut penalty applied? True),2,277
_DSC7912.JPG,1.000000,0.753252,2.783131,-1,1,raw=2.783 < min_raw=3.100 (cut penalty applied? True),1,278
_DSC7913.JPG,1.000000,0.684092,2.610230,-1,1,raw=2.610 < min_raw=3.100 (cut penalty applied? True),1,278
_DSC7914.JPG,1.000000,0.783344,2.858361,-1,1,raw=2.858 < min_raw=3.100 (cut penalty applied? True),2,278
_DSC7915.JPG,1.000000,0.849009,3.022522,-1,1,raw=3.023 < min_raw=3.100 (cut penalty applied? True),2,279
_DSC7916.JPG,1.000000,0.796544,2.891361,-1,1,raw=2.891 < min_raw=3.100 (cut penalty applied? True),1,279
_DSC7917.JPG,1.000000,0.709968,2.674920,-1,1,raw=2.675 < min_raw=3.100 (cut penalty applied? True),16,279
_DSC7918.JPG,1.000000,0.848540,3.021350,-1,1,raw=3.021 < min_raw=3.100 (cut penalty applied? True),2,280
_DSC7919.JPG,1.000000,0.794626,2.886565,-1,1,raw=2.887 < min_raw=3.100 (cut penalty applied? True),2,280
_DSC7920.JPG,0.000000,0.819227,1.448067,-1,1,sharpness=0.000 < threshold=0.050,3,281
_DSC7921.JPG,0.540920,0.848574,2.932815,-1,1,raw=2.933 < min_raw=3.100 (cut penalty applied? False),1,282
_DSC7922.JPG,0.798244,0.760188,3.097835,-1,1,raw=3.098 < min_raw=3.100 (cut penalty applied? False),1,282
_DSC7923.JPG,1.000000,0.770359,3.425898,2,0,,1,282
_DSC7924.JPG,0.768234,0.812108,3.182621,1,0,,1,282
_DSC7925.JPG,1.000000,0.852972,3.032429,-1,1,raw=3.032 < min_raw=3.100 (cut penalty applied? True),1,282
_DSC7926.JPG,0.100911,0.650304,1.177125,-1,1,raw=1.177 < min_raw=3.100 (cut penalty applied? True),7,282
_DSC7927.JPG,0.342281,0.835907,2.603188,-1,1,raw=2.603 < min_raw=3.100 (cut penalty applied? False),1,283
_DSC7928.JPG,0.512386,0.799336,2.766920,-1,1,raw=2.767 < min_raw=3.100 (cut penalty applied? False),1,283
_DSC7929.JPG,0.703933,0.908963,2.728308,-1,1,raw=2.728 < min_raw=3.100 (cut penalty applied? True),1,283
_DSC7930.JPG,0.723119,0.883337,3.293023,1,0,,1,283
_DSC7931.JPG,0.482307,0.710302,1.899214,-1,1,raw=1.899 < min_raw=3.100 (cut penalty applied? True),2,283
_DSC7932.JPG,0.509072,0.742943,2.620967,-1,1,raw=2.621 < min_raw=3.100 (cut penalty applied? False),2,283
_DSC7933.JPG,0.367460,0.524818,1.263236,-1,1,raw=1.263 < min_raw=3.100 (cut penalty applied? True),1,283
_DSC7950.JPG,0.464461,0.970416,3.122732,1,0,,1,283
_DSC7960.JPG,1.000000,0.911362,3.778404,2,0,,2,283
_DSC7962.JPG,0.975921,0.911096,3.741622,2,0,,2,283
_DSC7973.JPG,1.000000,0.684563,3.211408,1,0,,1,284
_DSC7974.JPG,1.000000,0.695230,3.238075,1,0,,1,284
_DSC7975.JPG,1.000000,0.837587,3.593967,2,0,,1,284
_DSC7976.JPG,1.000000,0.774841,3.437101,2,0,,1,284
_DSC7977.JPG,1.000000,0.830829,3.577073,2,0,,1,284
_DSC7978.JPG,0.278972,0.890595,2.644945,-1,1,raw=2.645 < min_raw=3.100 (cut penalty applied? False),1,284
_DSC7979.JPG,0.687416,0.325284,1.244333,-1,1,raw=1.244 < min_raw=3.100 (cut penalty applied? True),2,284
